Year,Month,States,Cents/kWh,CEPCI,2021 cents/kWh,2021_$/kWh,Year,CEPCI,source,,PA_2021_$/kWh
2025,3,DE,8.52,810.4,7.451846002,0.07451846,,,,,0.090913671
2025,3,FL,9.01,810.4,7.88041461,0.078804146,,,,,0.089099027
2025,3,GA,6.91,810.4,6.043692004,0.06043692,,,,,0.089099027
2025,3,HI,31.77,810.4,27.78698914,0.277869891,,,,,0.085651203
2025,3,IA,6.15,810.4,5.378973346,0.053789733,,,,,0.087465847
2025,3,ID,7.46,810.4,6.524738401,0.065247384,,,,,0.101075678
2025,3,IL,10.63,810.4,9.297314906,0.092973149,,,,,0.10978597
2025,3,IN,8.4,810.4,7.346890424,0.073468904,,,,,0.096447754
2025,3,KS,7.75,810.4,6.778381046,0.06778381,,,,,0.105364621
2025,3,KY,6.86,810.4,5.999960513,0.059999605,,,,,0.095901823
2025,3,LA,6.61,810.4,5.78130306,0.057813031,,,,,0.103726829
2025,3,MA,18.89,810.4,16.52175716,0.165217572,,,,,0.10663846
2025,3,MD,13.33,810.4,11.6588154,0.116588154,,,,,0.100997176
2025,3,ME,16.32,810.4,14.27395854,0.142739585,,,,,0.105728575
2025,3,MI,8.5,810.4,7.434353406,0.074343534,,,,,0.102271014
2025,3,MN,9.04,810.4,7.906653504,0.079066535,,,,,0.10427276
2025,3,MO,7.61,810.4,6.655932873,0.066559329,,,,,0.102452991
2025,3,MS,7.29,810.4,6.376051333,0.063760513,,,,,0.096811707
2025,3,MT,6.73,810.4,5.886258638,0.058862586,,,,,0.10190706
2025,3,NC,7.64,810.4,6.682171767,0.066821718,,,,,0.107099405
2025,3,ND,7.49,810.4,6.550977295,0.065509773,,,,,0.106549237
2025,3,NE,7.47,810.4,6.533484699,0.065334847,,,,,0.109666856
2025,3,NH,16.54,810.4,14.4663771,0.144663771,,,,,0.106916016
2025,3,NJ,13.05,810.4,11.41391905,0.114139191,,,,,0.108383131
2025,3,NM,6.77,810.4,5.92124383,0.059212438,,,,,0.107099405
2025,3,NV,7.67,810.4,6.708410661,0.067084107,,,,,0.107282794
2025,3,NY,9.49,810.4,8.30023692,0.083002369,,,,,0.107282794
2025,3,OH,7.71,810.4,6.743395854,0.067433959,,,,,0.10856652
2025,3,OK,5.25,810.4,4.591806515,0.045918065,,,,,0.108749909
2025,3,OR,7.96,810.4,6.962053307,0.069620533,,,,,0.109116688
2025,3,PA,8.65,810.4,7.565547878,0.075655479,,,,,0.108199741
2025,3,RI,24.96,810.4,21.83076012,0.218307601,,,,,0.106403563
2025,3,SC,6.61,810.4,5.78130306,0.057813031,,,,,0.10696065
2025,3,SD,8.32,810.4,7.276920039,0.0727692,,,,,0.110674561
2025,3,TN,6.81,810.4,5.956229023,0.05956229,,,,,0.109374692
2025,3,TX,6.52,810.4,5.702586377,0.057025864,,,,,0.110117474
2025,3,UT,7.91,810.4,6.918321816,0.069183218,,,,,0.109003301
2025,3,VA,8.74,810.4,7.644264561,0.076442646,,,,,0.111788735
2025,3,VT,12.42,810.4,10.86290227,0.108629023,,,,,0.114759864
2025,3,WA,6.37,810.4,5.571391905,0.055713919,,,,,0.109560388
2025,3,WI,8.27,810.4,7.233188549,0.072331885,,,,,0.111417343
2025,3,WV,7.93,810.4,6.935814413,0.069358144,,,,,0.111417343
2025,3,WY,8.51,810.4,7.443099704,0.074430997,,,,,0.110488866
2025,2,AK,20.41,810.4,17.85119447,0.178511945,,,,,0.110104854
2025,2,AL,7.26,810.4,6.349812438,0.063498124,,,,,0.108988927
2025,2,AR,6.18,810.4,5.405212241,0.054052122,,,,,0.110290842
2025,2,AZ,7.9,810.4,6.909575518,0.069095755,,,,,0.109360903
2025,2,CA,19.05,810.4,16.66169793,0.166616979,,,,,0.112708685
2025,2,CO,8.31,810.4,7.268173741,0.072681737,,,,,0.107872999
2025,2,CT,21.43,810.4,18.74331688,0.187433169,,,,,0.111034794
2025,2,DC,6.32,810.4,5.527660415,0.055276604,,,,,0.109174915
2025,2,DE,10.41,810.4,9.104896347,0.091048963,,,,,0.108616951
2025,2,FL,8.45,810.4,7.390621915,0.073906219,,,,,0.113080661
2025,2,GA,6.79,810.4,5.938736426,0.059387364,,,,,0.111034794
2025,2,HI,33.78,810.4,29.54499506,0.295449951,,,,,0.108616951
2025,2,IA,6.58,810.4,5.755064166,0.057550642,,,,,0.113223146
2025,2,ID,6.95,810.4,6.078677196,0.060786772,,,,,0.110142244
2025,2,IL,9.81,810.4,8.58011846,0.085801185,,,,,0.113223146
2025,2,IN,8.84,810.4,7.731727542,0.077317275,,,,,0.110912469
2025,2,KS,7.45,810.4,6.515992103,0.065159921,,,,,0.108986906
2025,2,KY,7.17,810.4,6.271095755,0.062710958,,,,,0.119770062
2025,2,LA,5.66,810.4,4.950404738,0.049504047,,,,,0.116304048
2025,2,MA,20.2,810.4,17.66752221,0.176675222,,,,,0.116881717
2025,2,MD,11.13,810.4,9.734629812,0.097346298,,,,,0.115341266
2025,2,ME,17.01,810.4,14.87745311,0.148774531,,,,,0.114185928
2025,2,MI,8.54,810.4,7.469338598,0.074693386,,,,,0.118037055
2025,2,MN,9.22,810.4,8.064086871,0.080640869,,,,,0.114185928
2025,2,MO,8,810.4,6.9970385,0.069970385,,,,,0.117015145
2025,2,MS,6.88,810.4,6.01745311,0.060174531,,,,,0.115633853
2025,2,MT,5.63,810.4,4.924165844,0.049241658,,,,,0.119383073
2025,2,NC,7.88,810.4,6.892082922,0.068920829,,,,,0.119580401
2025,2,ND,7.76,810.4,6.787127345,0.067871273,,,,,0.118396437
2025,2,NE,7.37,810.4,6.446021718,0.064460217,,,,,0.118001782
2025,2,NH,18.56,810.4,16.23312932,0.162331293,,,,,0.116225835
2025,2,NJ,13.36,810.4,11.68505429,0.116850543,,,,,0.119383073
2025,2,NM,6.46,810.4,5.650108588,0.056501086,,,,,0.118001782
2025,2,NV,7.13,810.4,6.236110563,0.062361106,,,,,0.123724276
2025,2,NY,12.45,810.4,10.88914116,0.108891412,,,,,0.120567038
2025,2,OH,8.05,810.4,7.04076999,0.0704077,,,,,0.123132294
2025,2,OK,5.62,810.4,4.915419546,0.049154195,,,,,0.116352429
2025,2,OR,8.23,810.4,7.198203356,0.071982034,,,,,0.118924846
2025,2,PA,9.11,810.4,7.967877591,0.079678776,,,,,0.124069682
2025,2,RI,27.67,810.4,24.20100691,0.242010069,,,,,0.121893021
2025,2,SC,7.01,810.4,6.131154985,0.06131155,,,,,0.122090899
2025,2,SD,8.35,810.4,7.303158934,0.073031589,,,,,0.123871803
2025,2,TN,6.73,810.4,5.886258638,0.058862586,,,,,0.12308029
2025,2,TX,6.03,810.4,5.274017769,0.052740178,,,,,0.120903629
2025,2,UT,8.31,810.4,7.268173741,0.072681737,,,,,0.125850586
2025,2,VA,8.72,810.4,7.626771964,0.07626772,,,,,0.124861195
2025,2,VT,12.57,810.4,10.99409674,0.109940967,,,,,0.126048465
2025,2,WA,6.8,810.4,5.947482725,0.059474827,,,,,0.127631491
2025,2,WI,8.85,810.4,7.74047384,0.077404738,,,,,0.127321118
2025,2,WV,8.08,810.4,7.067008885,0.070670089,,,,,0.123201329
2025,2,WY,8.77,810.4,7.670503455,0.076705035,,,,,0.130852366
2025,1,AK,20.65,810.4,18.06110563,0.180611056,,,,,0.125163133
2025,1,AL,7.65,810.4,6.690918065,0.066909181,,,,,0.124574592
2025,1,AR,6.46,810.4,5.650108588,0.056501086,,,,,0.124574592
2025,1,AZ,7.73,810.4,6.76088845,0.067608885,,,,,0.122612787
2025,1,CA,19.36,810.4,16.93283317,0.169328332,,,,,0.124182231
2025,1,CO,8.74,810.4,7.644264561,0.076442646,,,,,0.121239524
2025,1,CT,20.16,810.4,17.63253702,0.17632537,,,,,0.120650983
2025,1,DC,21.68,810.4,18.96197433,0.189619743,,,,,0.116531193
2025,1,DE,10.58,810.4,9.253583416,0.092535834,,,,,0.1194739
2025,1,FL,8.54,810.4,7.469338598,0.074693386,,,,,0.119917226
2025,1,GA,8.85,810.4,7.74047384,0.077404738,,,,,0.118727964
2025,1,HI,32.47,810.4,28.39923001,0.2839923,,,,,0.120313647
2025,1,IA,6.47,810.4,5.658854886,0.056588549,,,,,0.119124385
2025,1,ID,6.64,810.4,5.807541955,0.05807542,,,,,0.121502908
2025,1,IL,10.05,810.4,8.790029615,0.087900296,,,,,0.120313647
2025,1,IN,8.12,810.4,7.101994077,0.071019941,,,,,0.119322595
2025,1,KS,7.87,810.4,6.883336624,0.068833366,,,,,0.119719016
2025,1,KY,6.85,810.4,5.991214215,0.059912142,,,,,0.117142282
2025,1,LA,5.11,810.4,4.469358342,0.044693583,,,,,0.114565548
2025,1,MA,19.7,810.4,17.23020731,0.172302073,,,,,0.114169128
2025,1,MD,11.65,810.4,10.18943731,0.101894373,,,,,0.11595302
2025,1,ME,15.36,810.4,13.43431392,0.134343139,,,,,
2025,1,MI,8.49,810.4,7.425607108,0.074256071,,,,,
2025,1,MN,9.08,810.4,7.941638697,0.079416387,,,,,
2025,1,MO,7.57,810.4,6.62094768,0.066209477,,,,,
2025,1,MS,6.81,810.4,5.956229023,0.05956229,,,,,
2025,1,MT,8.09,810.4,7.075755183,0.070757552,,,,,
2025,1,NC,8.07,810.4,7.058262586,0.070582626,,,,,
2025,1,ND,7.3,810.4,6.384797631,0.063847976,,,,,
2025,1,NE,7.56,810.4,6.612201382,0.066122014,,,,,
2025,1,NH,18.67,810.4,16.3293386,0.163293386,,,,,
2025,1,NJ,13.51,810.4,11.81624877,0.118162488,,,,,
2025,1,NM,5.15,810.4,4.504343534,0.045043435,,,,,
2025,1,NV,7.04,810.4,6.15739388,0.061573939,,,,,
2025,1,NY,11.77,810.4,10.29439289,0.102943929,,,,,
2025,1,OH,7.97,810.4,6.970799605,0.069707996,,,,,
2025,1,OK,6.13,810.4,5.36148075,0.053614808,,,,,
2025,1,OR,7.83,810.4,6.848351431,0.068483514,,,,,
2025,1,PA,8.95,810.4,7.827936821,0.078279368,,,,,
2025,1,RI,20.37,810.4,17.81620928,0.178162093,,,,,
2025,1,SC,7.6,810.4,6.647186575,0.066471866,,,,,
2025,1,SD,8.5,810.4,7.434353406,0.074343534,,,,,
2025,1,TN,6.52,810.4,5.702586377,0.057025864,,,,,
2025,1,TX,6.59,810.4,5.763810464,0.057638105,,,,,
2025,1,UT,8.03,810.4,7.023277394,0.070232774,,,,,
2025,1,VA,8.96,810.4,7.836683119,0.078366831,,,,,
2025,1,VT,12.48,810.4,10.91538006,0.109153801,,,,,
2025,1,WA,6.51,810.4,5.693840079,0.056938401,,,,,
2025,1,WI,8.58,810.4,7.504323791,0.075043238,,,,,
2025,1,WV,7.53,810.4,6.585962488,0.065859625,,,,,
2025,1,WY,8.18,810.4,7.154471866,0.071544719,,,,,
2024,12,AK,17.35,800,15.3721,0.153721,,,,,
2024,12,AL,7.32,800,6.48552,0.0648552,,,,,
2024,12,AR,6.46,800,5.72356,0.0572356,,,,,
2024,12,AZ,7.24,800,6.41464,0.0641464,,,,,
2024,12,CA,19.41,800,17.19726,0.1719726,,,,,
2024,12,CO,8.46,800,7.49556,0.0749556,,,,,
2024,12,CT,19.69,800,17.44534,0.1744534,,,,,
2024,12,DC,12.09,800,10.71174,0.1071174,,,,,
2024,12,DE,8.71,800,7.71706,0.0771706,,,,,
2024,12,FL,8.35,800,7.3981,0.073981,,,,,
2024,12,GA,6.94,800,6.14884,0.0614884,,,,,
2024,12,HI,32.92,800,29.16712,0.2916712,,,,,
2024,12,IA,6.16,800,5.45776,0.0545776,,,,,
2024,12,ID,6.46,800,5.72356,0.0572356,,,,,
2024,12,IL,9.05,800,8.0183,0.080183,,,,,
2024,12,IN,7.99,800,7.07914,0.0707914,,,,,
2024,12,KS,7.67,800,6.79562,0.0679562,,,,,
2024,12,KY,6.82,800,6.04252,0.0604252,,,,,
2024,12,LA,5.3,800,4.6958,0.046958,,,,,
2024,12,MA,19.12,800,16.94032,0.1694032,,,,,
2024,12,MD,10.69,800,9.47134,0.0947134,,,,,
2024,12,ME,14.46,800,12.81156,0.1281156,,,,,
2024,12,MI,7.88,800,6.98168,0.0698168,,,,,
2024,12,MN,8.56,800,7.58416,0.0758416,,,,,
2024,12,MO,7.54,800,6.68044,0.0668044,,,,,
2024,12,MS,6.92,800,6.13112,0.0613112,,,,,
2024,12,MT,7.7,800,6.8222,0.068222,,,,,
2024,12,NC,7.81,800,6.91966,0.0691966,,,,,
2024,12,ND,7.09,800,6.28174,0.0628174,,,,,
2024,12,NE,7.29,800,6.45894,0.0645894,,,,,
2024,12,NH,17.01,800,15.07086,0.1507086,,,,,
2024,12,NJ,12.55,800,11.1193,0.111193,,,,,
2024,12,NM,5.59,800,4.95274,0.0495274,,,,,
2024,12,NV,6.92,800,6.13112,0.0613112,,,,,
2024,12,NY,9.81,800,8.69166,0.0869166,,,,,
2024,12,OH,7.41,800,6.56526,0.0656526,,,,,
2024,12,OK,5.7,800,5.0502,0.050502,,,,,
2024,12,OR,7.8,800,6.9108,0.069108,,,,,
2024,12,PA,7.91,800,7.00826,0.0700826,,,,,
2024,12,RI,20.41,800,18.08326,0.1808326,,,,,
2024,12,SC,6.6,800,5.8476,0.058476,,,,,
2024,12,SD,8.4,800,7.4424,0.074424,,,,,
2024,12,TN,6.61,800,5.85646,0.0585646,,,,,
2024,12,TX,6.23,800,5.51978,0.0551978,,,,,
2024,12,UT,7.64,800,6.76904,0.0676904,,,,,
2024,12,VA,8.84,800,7.83224,0.0783224,,,,,
2024,12,VT,11.98,800,10.61428,0.1061428,,,,,
2024,12,WA,6.35,800,5.6261,0.056261,,,,,
2024,12,WI,7.92,800,7.01712,0.0701712,,,,,
2024,12,WV,7.91,800,7.00826,0.0700826,,,,,
2024,12,WY,8.04,800,7.12344,0.0712344,,,,,
2024,11,AK,20.45,800,18.1187,0.181187,,,,,
2024,11,AL,7.23,800,6.40578,0.0640578,,,,,
2024,11,AR,6.78,800,6.00708,0.0600708,,,,,
2024,11,AZ,7.62,800,6.75132,0.0675132,,,,,
2024,11,CA,20.02,800,17.73772,0.1773772,,,,,
2024,11,CO,8.07,800,7.15002,0.0715002,,,,,
2024,11,CT,17.97,800,15.92142,0.1592142,,,,,
2024,11,DC,12.95,800,11.4737,0.114737,,,,,
2024,11,DE,8.28,800,7.33608,0.0733608,,,,,
2024,11,FL,8.34,800,7.38924,0.0738924,,,,,
2024,11,GA,6.31,800,5.59066,0.0559066,,,,,
2024,11,HI,31.5,800,27.909,0.27909,,,,,
2024,11,IA,6.24,800,5.52864,0.0552864,,,,,
2024,11,ID,6.96,800,6.16656,0.0616656,,,,,
2024,11,IL,8.83,800,7.82338,0.0782338,,,,,
2024,11,IN,8.13,800,7.20318,0.0720318,,,,,
2024,11,KS,7.78,800,6.89308,0.0689308,,,,,
2024,11,KY,6.53,800,5.78558,0.0578558,,,,,
2024,11,LA,5.05,800,4.4743,0.044743,,,,,
2024,11,MA,18.33,800,16.24038,0.1624038,,,,,
2024,11,MD,10.19,800,9.02834,0.0902834,,,,,
2024,11,ME,12.72,800,11.26992,0.1126992,,,,,
2024,11,MI,8.09,800,7.16774,0.0716774,,,,,
2024,11,MN,8.5,800,7.531,0.07531,,,,,
2024,11,MO,7.24,800,6.41464,0.0641464,,,,,
2024,11,MS,6.79,800,6.01594,0.0601594,,,,,
2024,11,MT,6.78,800,6.00708,0.0600708,,,,,
2024,11,NC,7.74,800,6.85764,0.0685764,,,,,
2024,11,ND,7.18,800,6.36148,0.0636148,,,,,
2024,11,NE,7.11,800,6.29946,0.0629946,,,,,
2024,11,NH,16.32,800,14.45952,0.1445952,,,,,
2024,11,NJ,11.86,800,10.50796,0.1050796,,,,,
2024,11,NM,5.52,800,4.89072,0.0489072,,,,,
2024,11,NV,6.49,800,5.75014,0.0575014,,,,,
2024,11,NY,9,800,7.974,0.07974,,,,,
2024,11,OH,7.27,800,6.44122,0.0644122,,,,,
2024,11,OK,5.5,800,4.873,0.04873,,,,,
2024,11,OR,7.94,800,7.03484,0.0703484,,,,,
2024,11,PA,7.77,800,6.88422,0.0688422,,,,,
2024,11,RI,22.73,800,20.13878,0.2013878,,,,,
2024,11,SC,6.75,800,5.9805,0.059805,,,,,
2024,11,SD,8.34,800,7.38924,0.0738924,,,,,
2024,11,TN,6.14,800,5.44004,0.0544004,,,,,
2024,11,TX,6.08,800,5.38688,0.0538688,,,,,
2024,11,UT,7.4,800,6.5564,0.065564,,,,,
2024,11,VA,8.59,800,7.61074,0.0761074,,,,,
2024,11,VT,12.22,800,10.82692,0.1082692,,,,,
2024,11,WA,6.51,800,5.76786,0.0576786,,,,,
2024,11,WI,7.82,800,6.92852,0.0692852,,,,,
2024,11,WV,8.02,800,7.10572,0.0710572,,,,,
2024,11,WY,8.43,800,7.46898,0.0746898,,,,,
2024,10,AK,19.34,800,17.13524,0.1713524,,,,,
2024,10,AL,7.38,800,6.53868,0.0653868,,,,,
2024,10,AR,6.74,800,5.97164,0.0597164,,,,,
2024,10,AZ,7.61,800,6.74246,0.0674246,,,,,
2024,10,CA,23.1,800,20.4666,0.204666,,,,,
2024,10,CO,8.39,800,7.43354,0.0743354,,,,,
2024,10,CT,17.44,800,15.45184,0.1545184,,,,,
2024,10,DC,16.61,800,14.71646,0.1471646,,,,,
2024,10,DE,8.54,800,7.56644,0.0756644,,,,,
2024,10,FL,8.5,800,7.531,0.07531,,,,,
2024,10,GA,6.39,800,5.66154,0.0566154,,,,,
2024,10,HI,31.99,800,28.34314,0.2834314,,,,,
2024,10,IA,6.36,800,5.63496,0.0563496,,,,,
2024,10,ID,6.13,800,5.43118,0.0543118,,,,,
2024,10,IL,9.09,800,8.05374,0.0805374,,,,,
2024,10,IN,8.08,800,7.15888,0.0715888,,,,,
2024,10,KS,7.69,800,6.81334,0.0681334,,,,,
2024,10,KY,6.55,800,5.8033,0.058033,,,,,
2024,10,LA,5.45,800,4.8287,0.048287,,,,,
2024,10,MA,19.06,800,16.88716,0.1688716,,,,,
2024,10,MD,9.89,800,8.76254,0.0876254,,,,,
2024,10,ME,12.32,800,10.91552,0.1091552,,,,,
2024,10,MI,8.35,800,7.3981,0.073981,,,,,
2024,10,MN,9.07,800,8.03602,0.0803602,,,,,
2024,10,MO,7.36,800,6.52096,0.0652096,,,,,
2024,10,MS,6.67,800,5.90962,0.0590962,,,,,
2024,10,MT,7.23,800,6.40578,0.0640578,,,,,
2024,10,NC,7.8,800,6.9108,0.069108,,,,,
2024,10,ND,7.26,800,6.43236,0.0643236,,,,,
2024,10,NE,7.15,800,6.3349,0.063349,,,,,
2024,10,NH,15.55,800,13.7773,0.137773,,,,,
2024,10,NJ,11.28,800,9.99408,0.0999408,,,,,
2024,10,NM,5.31,800,4.70466,0.0470466,,,,,
2024,10,NV,7.55,800,6.6893,0.066893,,,,,
2024,10,NY,9.47,800,8.39042,0.0839042,,,,,
2024,10,OH,7.31,800,6.47666,0.0647666,,,,,
2024,10,OK,6.27,800,5.55522,0.0555522,,,,,
2024,10,OR,8.15,800,7.2209,0.072209,,,,,
2024,10,PA,7.83,800,6.93738,0.0693738,,,,,
2024,10,RI,18.79,800,16.64794,0.1664794,,,,,
2024,10,SC,7.08,800,6.27288,0.0627288,,,,,
2024,10,SD,8.27,800,7.32722,0.0732722,,,,,
2024,10,TN,6.17,800,5.46662,0.0546662,,,,,
2024,10,TX,5.86,800,5.19196,0.0519196,,,,,
2024,10,UT,8.49,800,7.52214,0.0752214,,,,,
2024,10,VA,9.58,800,8.48788,0.0848788,,,,,
2024,10,VT,11.49,800,10.18014,0.1018014,,,,,
2024,10,WA,6.96,800,6.16656,0.0616656,,,,,
2024,10,WI,7.84,800,6.94624,0.0694624,,,,,
2024,10,WV,8.08,800,7.15888,0.0715888,,,,,
2024,10,WY,8.44,800,7.47784,0.0747784,,,,,
2024,9,AK,18.01,800,15.95686,0.1595686,,,,,
2024,9,AL,7.18,800,6.36148,0.0636148,,,,,
2024,9,AR,6.83,800,6.05138,0.0605138,,,,,
2024,9,AZ,7.93,800,7.02598,0.0702598,,,,,
2024,9,CA,24.04,800,21.29944,0.2129944,,,,,
2024,9,CO,9.07,800,8.03602,0.0803602,,,,,
2024,9,CT,19.56,800,17.33016,0.1733016,,,,,
2024,9,DC,3.84,800,3.40224,0.0340224,,,,,
2024,9,DE,8.25,800,7.3095,0.073095,,,,,
2024,9,FL,8.32,800,7.37152,0.0737152,,,,,
2024,9,GA,7.13,800,6.31718,0.0631718,,,,,
2024,9,HI,32.43,800,28.73298,0.2873298,,,,,
2024,9,IA,7.83,800,6.93738,0.0693738,,,,,
2024,9,ID,8.53,800,7.55758,0.0755758,,,,,
2024,9,IL,9.36,800,8.29296,0.0829296,,,,,
2024,9,IN,7.88,800,6.98168,0.0698168,,,,,
2024,9,KS,7.81,800,6.91966,0.0691966,,,,,
2024,9,KY,6.36,800,5.63496,0.0563496,,,,,
2024,9,LA,5.67,800,5.02362,0.0502362,,,,,
2024,9,MA,18.32,800,16.23152,0.1623152,,,,,
2024,9,MD,10.4,800,9.2144,0.092144,,,,,
2024,9,ME,11.54,800,10.22444,0.1022444,,,,,
2024,9,MI,8.27,800,7.32722,0.0732722,,,,,
2024,9,MN,9.38,800,8.31068,0.0831068,,,,,
2024,9,MO,8.75,800,7.7525,0.077525,,,,,
2024,9,MS,6.8,800,6.0248,0.060248,,,,,
2024,9,MT,7.05,800,6.2463,0.062463,,,,,
2024,9,NC,8.09,800,7.16774,0.0716774,,,,,
2024,9,ND,7.24,800,6.41464,0.0641464,,,,,
2024,9,NE,7.87,800,6.97282,0.0697282,,,,,
2024,9,NH,15.65,800,13.8659,0.138659,,,,,
2024,9,NJ,12.22,800,10.82692,0.1082692,,,,,
2024,9,NM,5.61,800,4.97046,0.0497046,,,,,
2024,9,NV,9.65,800,8.5499,0.085499,,,,,
2024,9,NY,9.36,800,8.29296,0.0829296,,,,,
2024,9,OH,7.01,800,6.21086,0.0621086,,,,,
2024,9,OK,6.48,800,5.74128,0.0574128,,,,,
2024,9,OR,8.05,800,7.1323,0.071323,,,,,
2024,9,PA,7.87,800,6.97282,0.0697282,,,,,
2024,9,RI,20.45,800,18.1187,0.181187,,,,,
2024,9,SC,7.17,800,6.35262,0.0635262,,,,,
2024,9,SD,8.3,800,7.3538,0.073538,,,,,
2024,9,TN,6.36,800,5.63496,0.0563496,,,,,
2024,9,TX,6.1,800,5.4046,0.054046,,,,,
2024,9,UT,9.08,800,8.04488,0.0804488,,,,,
2024,9,VA,8.96,800,7.93856,0.0793856,,,,,
2024,9,VT,11.73,800,10.39278,0.1039278,,,,,
2024,9,WA,6.65,800,5.8919,0.058919,,,,,
2024,9,WI,9.14,800,8.09804,0.0809804,,,,,
2024,9,WV,8.06,800,7.14116,0.0714116,,,,,
2024,9,WY,8.27,800,7.32722,0.0732722,,,,,
2024,8,AK,20.27,800,17.95922,0.1795922,,,,,
2024,8,AL,7.3,800,6.4678,0.064678,,,,,
2024,8,AR,7.03,800,6.22858,0.0622858,,,,,
2024,8,AZ,9.21,800,8.16006,0.0816006,,,,,
2024,8,CA,24.55,800,21.7513,0.217513,,,,,
2024,8,CO,9.02,800,7.99172,0.0799172,,,,,
2024,8,CT,17.49,800,15.49614,0.1549614,,,,,
2024,8,DC,10.04,800,8.89544,0.0889544,,,,,
2024,8,DE,8.8,800,7.7968,0.077968,,,,,
2024,8,FL,8.24,800,7.30064,0.0730064,,,,,
2024,8,GA,9.89,800,8.76254,0.0876254,,,,,
2024,8,HI,33.44,800,29.62784,0.2962784,,,,,
2024,8,IA,7.99,800,7.07914,0.0707914,,,,,
2024,8,ID,8.58,800,7.60188,0.0760188,,,,,
2024,8,IL,9.01,800,7.98286,0.0798286,,,,,
2024,8,IN,8.15,800,7.2209,0.072209,,,,,
2024,8,KS,7.65,800,6.7779,0.067779,,,,,
2024,8,KY,6.6,800,5.8476,0.058476,,,,,
2024,8,LA,5.63,800,4.98818,0.0498818,,,,,
2024,8,MA,18.26,800,16.17836,0.1617836,,,,,
2024,8,MD,9.99,800,8.85114,0.0885114,,,,,
2024,8,ME,12.02,800,10.64972,0.1064972,,,,,
2024,8,MI,8.18,800,7.24748,0.0724748,,,,,
2024,8,MN,9.48,800,8.39928,0.0839928,,,,,
2024,8,MO,8.97,800,7.94742,0.0794742,,,,,
2024,8,MS,6.95,800,6.1577,0.061577,,,,,
2024,8,MT,7.28,800,6.45008,0.0645008,,,,,
2024,8,NC,7.77,800,6.88422,0.0688422,,,,,
2024,8,ND,7.24,800,6.41464,0.0641464,,,,,
2024,8,NE,8.37,800,7.41582,0.0741582,,,,,
2024,8,NH,15.99,800,14.16714,0.1416714,,,,,
2024,8,NJ,12.91,800,11.43826,0.1143826,,,,,
2024,8,NM,4.74,800,4.19964,0.0419964,,,,,
2024,8,NV,9.85,800,8.7271,0.087271,,,,,
2024,8,NY,9.9,800,8.7714,0.087714,,,,,
2024,8,OH,7.21,800,6.38806,0.0638806,,,,,
2024,8,OK,6.25,800,5.5375,0.055375,,,,,
2024,8,OR,8.27,800,7.32722,0.0732722,,,,,
2024,8,PA,8.1,800,7.1766,0.071766,,,,,
2024,8,RI,20.37,800,18.04782,0.1804782,,,,,
2024,8,SC,7.14,800,6.32604,0.0632604,,,,,
2024,8,SD,8.51,800,7.53986,0.0753986,,,,,
2024,8,TN,6.26,800,5.54636,0.0554636,,,,,
2024,8,TX,6.43,800,5.69698,0.0569698,,,,,
2024,8,UT,9.07,800,8.03602,0.0803602,,,,,
2024,8,VA,8.58,800,7.60188,0.0760188,,,,,
2024,8,VT,11.48,800,10.17128,0.1017128,,,,,
2024,8,WA,6.79,800,6.01594,0.0601594,,,,,
2024,8,WI,9.38,800,8.31068,0.0831068,,,,,
2024,8,WV,7.8,800,6.9108,0.069108,,,,,
2024,8,WY,8.92,800,7.90312,0.0790312,,,,,
2024,7,AK,19.19,800,17.00234,0.1700234,,,,,
2024,7,AL,7.37,800,6.52982,0.0652982,,,,,
2024,7,AR,7,800,6.202,0.06202,,,,,
2024,7,AZ,9.01,800,7.98286,0.0798286,,,,,
2024,7,CA,25.53,800,22.61958,0.2261958,,,,,
2024,7,CO,9,800,7.974,0.07974,,,,,
2024,7,CT,17,800,15.062,0.15062,,,,,
2024,7,DC,14.31,800,12.67866,0.1267866,,,,,
2024,7,DE,8.95,800,7.9297,0.079297,,,,,
2024,7,FL,8.31,800,7.36266,0.0736266,,,,,
2024,7,GA,8.84,800,7.83224,0.0783224,,,,,
2024,7,HI,33.11,800,29.33546,0.2933546,,,,,
2024,7,IA,8.2,800,7.2652,0.072652,,,,,
2024,7,ID,8.43,800,7.46898,0.0746898,,,,,
2024,7,IL,9.24,800,8.18664,0.0818664,,,,,
2024,7,IN,8.31,800,7.36266,0.0736266,,,,,
2024,7,KS,8.05,800,7.1323,0.071323,,,,,
2024,7,KY,6.57,800,5.82102,0.0582102,,,,,
2024,7,LA,5.65,800,5.0059,0.050059,,,,,
2024,7,MA,18.29,800,16.20494,0.1620494,,,,,
2024,7,MD,10.97,800,9.71942,0.0971942,,,,,
2024,7,ME,12.49,800,11.06614,0.1106614,,,,,
2024,7,MI,8.41,800,7.45126,0.0745126,,,,,
2024,7,MN,9.81,800,8.69166,0.0869166,,,,,
2024,7,MO,8.96,800,7.93856,0.0793856,,,,,
2024,7,MS,6.91,800,6.12226,0.0612226,,,,,
2024,7,MT,8.12,800,7.19432,0.0719432,,,,,
2024,7,NC,7.82,800,6.92852,0.0692852,,,,,
2024,7,ND,7.21,800,6.38806,0.0638806,,,,,
2024,7,NE,8.17,800,7.23862,0.0723862,,,,,
2024,7,NH,15.92,800,14.10512,0.1410512,,,,,
2024,7,NJ,13.05,800,11.5623,0.115623,,,,,
